Wall time,Step,Value
1566419785.3244905,1477,0.5059611201286316
1566421067.3681335,1480,0.4689579904079437
1566421491.5691473,1481,0.46072885394096375
1566421914.3571076,1482,0.5084614753723145
1566423174.2010114,1485,0.4802418351173401
1566423595.3297431,1486,0.5017799139022827
1566424877.0192754,1489,0.4552972912788391
1566425724.6458201,1491,0.5187292098999023
1566426144.3958778,1492,0.4954555034637451
1566426562.3834546,1493,0.47865480184555054
1566429530.146942,1500,0.5120570063591003
1566429948.015455,1501,0.5036293268203735
1566430364.3715549,1502,0.4994911253452301
1566430780.382756,1503,0.5158877372741699
1566431623.3233116,1505,0.49777889251708984
1566432044.1278455,1506,0.5025325417518616
1566432471.493418,1507,0.5106970071792603
1566432897.3539722,1508,0.5118245482444763
1566433332.339097,1509,0.49856293201446533
1566433758.48735,1510,0.49496620893478394
1566434175.450626,1511,0.49977925419807434
1566434589.6151652,1512,0.5279916524887085
1566435005.4817522,1513,0.5216326713562012
1566436262.9436162,1516,0.47918403148651123
1566437092.9317896,1518,0.47270023822784424
1566439200.1577265,1523,0.4867718517780304
1566439621.9720786,1524,0.48416537046432495
1566440040.4393952,1525,0.5131756663322449
1566440895.3646297,1527,0.53856360912323
1566443831.5992637,1534,0.499758780002594
1566444673.6018414,1536,0.5034175515174866
1566446783.5520165,1541,0.5420624613761902
1566447203.5113897,1542,0.5205626487731934
1566448879.019905,1546,0.4632863402366638
1566449736.558202,1548,0.5065836906433105
1566450157.933576,1549,0.490310400724411
1566450996.696429,1551,0.4615629315376282
1566451412.8150241,1552,0.4522496163845062
1566452260.444573,1554,0.4935145974159241
1566452677.2040246,1555,0.484612375497818
1566455181.997057,1561,0.49302738904953003
1566455600.3849807,1562,0.4803614616394043
1566456017.5775976,1563,0.47608426213264465
1566458100.4847896,1568,0.47828736901283264
1566458519.803322,1569,0.5065052509307861
1566462267.9668038,1578,0.5025137066841125
1566462681.4601111,1579,0.46755537390708923
1566463924.3400176,1582,0.4975252151489258
1566464351.6014776,1583,0.4910326898097992
1566464769.1834192,1584,0.48870059847831726
1566465604.6707969,1586,0.4827142059803009
1566466429.2537808,1588,0.5018525123596191
1566467259.766284,1590,0.5041773319244385
1566468509.213407,1593,0.5201783776283264
1566470753.0572724,1594,0.5064042806625366
1566471614.4668105,1596,0.4952007234096527
1566472039.142631,1597,0.4516703486442566
1566472891.5230162,1599,0.49016112089157104
1566473734.9124606,1601,0.4665234386920929
1566474151.7411032,1602,0.5109338760375977
1566474990.1655643,1604,0.482666015625
1566475411.7544293,1605,0.46614596247673035
1566477099.1360416,1609,0.5116780996322632
1566477531.6781414,1610,0.5263916254043579
1566478368.195469,1612,0.49636268615722656
1566478788.0603466,1613,0.4868360161781311
1566479212.3563054,1614,0.4665164351463318
1566479634.6420553,1615,0.5117754936218262
1566480918.1901612,1618,0.4988425076007843
1566481336.1258738,1619,0.5144853591918945
1566481754.0500011,1620,0.45869046449661255
1566483433.9870327,1624,0.49815279245376587
1566484269.644116,1626,0.4967736005783081
1566484685.7538075,1627,0.47972023487091064
1566485101.1486218,1628,0.5094912052154541
1566485937.4069717,1630,0.47411417961120605
1566486782.8955903,1632,0.5255148410797119
1566487631.3113394,1634,0.4983331263065338
1566488466.9941492,1636,0.4848693013191223
1566488886.0412512,1637,0.48773080110549927
1566489299.4562554,1638,0.47123146057128906
1566490146.2937198,1640,0.49289482831954956
1566490580.3321726,1641,0.47230806946754456
1566491011.7478282,1642,0.4857756495475769
1566491438.2657416,1643,0.5143247842788696
1566491879.1100478,1644,0.5078521966934204
1566492311.8714466,1645,0.4591439366340637
1566493169.5771697,1647,0.47227853536605835
1566493596.7177947,1648,0.4815977215766907
1566494880.7484732,1651,0.48617494106292725
1566495310.6544597,1652,0.503258228302002
1566496175.4212894,1654,0.48191410303115845
1566496597.8049195,1655,0.4952854514122009
1566497884.1658585,1658,0.45993685722351074
1566498321.457649,1659,0.4994211792945862
1566498752.7076883,1660,0.47351938486099243
1566499183.3014293,1661,0.5108556747436523
1566500471.0926397,1664,0.48269182443618774
1566502158.4662504,1668,0.5108324885368347
1566503004.5442357,1670,0.512291669845581
1566503427.514476,1671,0.4340076446533203
1566503856.8617918,1672,0.48649048805236816
1566505135.4082928,1675,0.4993674159049988
1566505555.1520731,1676,0.4966680705547333
1566506402.2731884,1678,0.471505343914032
1566508103.0662842,1682,0.5102173686027527
1566508523.279681,1683,0.45475029945373535
1566508944.468354,1684,0.4904394745826721
1566509364.1713662,1685,0.49172982573509216
1566510209.1437445,1687,0.4525637924671173
1566511908.0523665,1691,0.48572883009910583
1566512326.9770155,1692,0.484363317489624
1566513168.5576468,1694,0.44907939434051514
1566513590.4431624,1695,0.45294392108917236
1566514017.2798643,1696,0.4820545017719269
1566514436.5325553,1697,0.46795693039894104
1566515280.1634367,1699,0.4982844591140747
1566516549.136066,1702,0.47740527987480164
1566516967.3696353,1703,0.49399927258491516
1566517386.792509,1704,0.5037856101989746
1566517808.8018994,1705,0.4717445373535156
1566518230.7733145,1706,0.5033589601516724
1566519477.713013,1709,0.4850873351097107
1566519891.2183487,1710,0.5005640983581543
1566522001.6223385,1715,0.4916466474533081
1566522846.6574366,1717,0.4557904005050659
1566523266.9311547,1718,0.4853295683860779
1566523687.4734826,1719,0.48739302158355713
1566525380.952115,1723,0.4737997353076935
1566526648.8248038,1726,0.505038857460022
1566527490.5856028,1728,0.45253103971481323
1566528757.184757,1731,0.5321093201637268
1566529177.2256968,1732,0.48065221309661865
1566529591.9518878,1733,0.5129859447479248
1566530013.6805604,1734,0.5189847946166992
1566530431.8039262,1735,0.5094658732414246
1566531271.472324,1737,0.4930325150489807
1566531687.1200817,1738,0.4808761477470398
1566532103.5585554,1739,0.48962146043777466
1566533361.2637174,1742,0.5099565982818604
1566533781.3109534,1743,0.4792689085006714
1566534611.3942688,1745,0.47293218970298767
1566535027.7300851,1746,0.44998979568481445
1566535445.3180442,1747,0.5140843391418457
1566536710.3776674,1750,0.4620957672595978
1566537546.0156937,1752,0.48575109243392944
1566537960.3269582,1753,0.42592883110046387
1566538377.1548386,1754,0.43173009157180786
1566538802.028991,1755,0.47615915536880493
1566541716.817564,1762,0.5012000799179077
1566542135.1500175,1763,0.4712333083152771
1566543430.6055279,1766,0.47488272190093994
1566545557.1275468,1771,0.5011398196220398
1566547248.8793492,1775,0.49626636505126953
1566548099.6193676,1777,0.48161283135414124
1566549784.9150841,1781,0.45251891016960144
1566550203.1415093,1782,0.4880477786064148
1566551081.3587132,1784,0.5025935769081116
1566552771.5803585,1788,0.4902287423610687
1566553194.8302023,1789,0.5218513011932373
1566553625.3467486,1790,0.4973527789115906
1566554480.13292,1792,0.47504162788391113
1566554905.0539224,1793,0.4817787706851959
1566555351.1848276,1794,0.48634612560272217
1566557435.9159274,1798,0.5076332092285156
1566558300.2240086,1800,0.45678913593292236
1566559152.1304965,1802,0.46919041872024536
1566560006.3576303,1804,0.4892805516719818
1566560429.8962913,1805,0.4442625641822815
1566561295.7109845,1807,0.47482722997665405
1566562996.0190628,1811,0.511420488357544
1566563846.8242645,1813,0.5475417375564575
1566564282.4857705,1814,0.4868994951248169
1566565565.1799068,1817,0.4804486036300659
1566566826.7927833,1820,0.5029106140136719
1566568517.6894505,1824,0.46590888500213623
1566569363.635718,1826,0.484416127204895
1566569783.920769,1827,0.502653181552887
1566571066.310241,1830,0.47588759660720825
1566572757.2815175,1834,0.5151021480560303
1566573177.5435393,1835,0.5305241346359253
1566573620.8279397,1836,0.4819202423095703
1566574053.8273547,1837,0.4440491497516632
1566575331.0528424,1840,0.47515445947647095
1566575762.3440926,1841,0.4722573459148407
1566576186.9766648,1842,0.49445679783821106
1566577031.1799593,1844,0.48604097962379456
1566577454.8339236,1845,0.485176682472229
1566577885.746546,1846,0.49480223655700684
1566578726.55538,1848,0.49326494336128235
1566579145.0408497,1849,0.46875157952308655
1566580408.6425216,1852,0.47075608372688293
1566580827.0124102,1853,0.48996591567993164
1566581674.9977844,1855,0.46888113021850586
1566582514.01295,1857,0.47579360008239746
1566582946.3935394,1858,0.4906821548938751
1566583363.4939506,1859,0.5148426294326782
1566586305.145092,1866,0.48727065324783325
1566586726.4878047,1867,0.4582722783088684
1566587143.1419215,1868,0.4594595730304718
1566587568.0327892,1869,0.4713989794254303
1566590093.6348433,1875,0.4629887640476227
1566590509.860197,1876,0.4723949432373047
1566590930.0122302,1877,0.4910159707069397
1566591346.0737045,1878,0.4709509015083313
1566591766.9457328,1879,0.4646376967430115
1566592614.2208636,1881,0.4887719750404358
1566593867.9408176,1884,0.47369784116744995
1566595134.0096347,1887,0.488121896982193
1566596836.4420557,1891,0.4550911486148834
1566597257.8571467,1892,0.4726187586784363
1566597689.4253156,1893,0.49578192830085754
1566598116.929117,1894,0.4798527956008911
1566599381.0896277,1897,0.5137588977813721
1566599806.309486,1898,0.5042414665222168
1566601497.4996157,1902,0.49114173650741577
1566602765.102027,1905,0.4841267168521881
1566603185.757328,1906,0.4711628556251526
1566604448.0716555,1909,0.47256624698638916
1566604862.0085192,1910,0.4623495936393738
1566605278.629513,1911,0.4779055118560791
1566605695.7815573,1912,0.48128825426101685
1566606117.430179,1913,0.4768564701080322
1566607399.2172532,1916,0.4784930348396301
1566607818.7754993,1917,0.5121941566467285
1566608238.1760273,1918,0.47816020250320435
1566608660.9787385,1919,0.47512203454971313
1566610325.9584465,1923,0.4706725776195526
1566610746.9170249,1924,0.45948609709739685
1566611166.6169996,1925,0.47482752799987793
1566612420.7711563,1928,0.5028811693191528
1566613266.2814147,1930,0.5088229179382324
1566613686.4675055,1931,0.47412431240081787
1566614109.2361634,1932,0.50552898645401
1566614969.6532683,1934,0.4617542624473572
1566615388.2489178,1935,0.4634397029876709
1566615805.5274546,1936,0.4556736946105957
1566616646.714205,1938,0.4733729958534241
1566617063.7442112,1939,0.5204545259475708
1566619179.4797554,1944,0.4867650270462036
1566620017.5549543,1946,0.4682199954986572
1566620437.9965131,1947,0.44126957654953003
1566621277.3898928,1949,0.484283983707428
1566622528.863223,1952,0.4621035158634186
1566623363.6856756,1954,0.47731781005859375
1566623781.2684796,1955,0.4724356234073639
1566624205.7817333,1956,0.4823765754699707
1566625046.404868,1958,0.4944014549255371
1566625882.026625,1960,0.4487271308898926
1566626304.3334846,1961,0.46301573514938354
1566626729.8318942,1962,0.46808820962905884
1566628408.9552846,1966,0.4805699586868286
1566628830.1298025,1967,0.49854224920272827
1566629676.5039418,1969,0.4698362946510315
1566630510.315439,1971,0.46521294116973877
1566632599.7690363,1976,0.44479265809059143
1566634265.8355694,1980,0.4576904773712158
1566634683.5360265,1981,0.4774894416332245
1566635105.027124,1982,0.46800315380096436
1566635528.852366,1983,0.4790534973144531
1566640533.9303083,1995,0.47172701358795166
1566641368.9160984,1997,0.48899492621421814
1566642206.1564546,1999,0.48750561475753784
1566643042.71154,2001,0.4472024440765381
1566643463.7044206,2002,0.4784988462924957
1566643879.1643238,2003,0.47860249876976013
1566644297.1198905,2004,0.4825652837753296
1566644722.3280892,2005,0.46062004566192627
1566645140.7361736,2006,0.4965309798717499
1566645559.5486782,2007,0.4914512634277344
1566645972.436028,2008,0.5037742853164673
1566646387.3119102,2009,0.48091572523117065
1566646800.646256,2010,0.4700506329536438
1566647213.6087546,2011,0.4546894431114197
1566648048.2057989,2013,0.4917556047439575
1566648464.4125884,2014,0.48021286725997925
1566648880.1837995,2015,0.45656201243400574
1566649719.3602421,2017,0.4611084759235382
1566650557.415168,2019,0.49192923307418823
1566651817.3339686,2022,0.45225316286087036
1566653062.136895,2025,0.470981240272522
1566653902.2866647,2027,0.47187599539756775
1566654319.5284429,2028,0.4785946011543274
1566655163.2545943,2030,0.4567607343196869
1566656430.3258688,2033,0.47469562292099
1566657267.6240196,2035,0.4843449592590332
1566657682.9394166,2036,0.48842012882232666
1566658514.9221468,2038,0.48672354221343994
1566659346.489801,2040,0.47388583421707153
1566659766.4313164,2041,0.45617252588272095
1566660185.502899,2042,0.4539582133293152
1566661027.4953134,2044,0.43792033195495605
1566661458.4173746,2045,0.4539635479450226
1566662313.4218183,2047,0.5127177834510803
1566662730.3932495,2048,0.5000026822090149
1566663569.8070188,2050,0.47690069675445557
1566663994.3072248,2051,0.48312002420425415
1566667391.024969,2059,0.46086591482162476
1566667804.5905952,2060,0.4597635865211487
1566668222.8264956,2061,0.5122357606887817
